,name,operating,admission rate,student size,demographics men,demographics women,cost tuition in_state,cost tuition out_of_state,cost attendance academic_year,cost attendance program_year,race_ethnicity white,race_ethnicity black,race_ethnicity hispanic,race_ethnicity asian,race_ethnicity aian,race_ethnicity nhpi,race_ethnicity unknown,SAT Average,ACT Average,earnings 1_yr_after_completion median,earnings 4_yrs_after_completion median,retention_rate four_year full_time,retention_rate lt_four_year full_time,retention_rate four_year part_time,retention_rate lt_four_year part_time,retention_rate four_year full_time_pooled,retention_rate lt_four_year full_time_pooled,retention_rate four_year part_time_pooled,retention_rate lt_four_year part_time_pooled,retention_rate cohort four_year full_time_pooled,retention_rate cohort lt_four_year full_time_pooled,retention_rate cohort four_year part_time_pooled,retention_rate cohort lt_four_year part_time_pooled,retention_rate pooled_yrs_used full_time,retention_rate pooled_yrs_used part_time,retention_rate_suppressed four_year full_time_pooled,retention_rate_suppressed lt_four_year full_time_pooled,retention_rate_suppressed four_year part_time_pooled,retention_rate_suppressed lt_four_year part_time_pooled,retention_rate overall full_time,program_percentage agriculture,program_percentage resources,program_percentage architecture,program_percentage ethnic_cultural_gender,program_percentage communication,program_percentage communications_technology,program_percentage computer,program_percentage personal_culinary,program_percentage education,program_percentage engineering,program_percentage engineering_technology,program_percentage language,program_percentage family_consumer_science,program_percentage legal,program_percentage english,program_percentage humanities,program_percentage library,program_percentage biological,program_percentage mathematics,program_percentage military,program_percentage multidiscipline,program_percentage parks_recreation_fitness,program_percentage philosophy_religious,program_percentage theology_religious_vocation,program_percentage physical_science,program_percentage science_technology,program_percentage psychology,program_percentage security_law_enforcement,program_percentage public_administration_social_service,program_percentage social_science,program_percentage construction,program_percentage mechanic_repair_technology,program_percentage precision_production,program_percentage transportation,program_percentage visual_performing,program_percentage health,program_percentage business_marketing,program_percentage history,assoc agriculture,assoc resources,assoc architecture,assoc ethnic_cultural_gender,assoc communication,assoc communications_technology,assoc computer,assoc personal_culinary,assoc education,assoc engineering,assoc engineering_technology,assoc language,assoc family_consumer_science,assoc legal,assoc english,assoc humanities,assoc library,assoc biological,assoc mathematics,assoc military,assoc multidiscipline,assoc parks_recreation_fitness,assoc philosophy_religious,assoc theology_religious_vocation,assoc physical_science,assoc science_technology,assoc psychology,assoc security_law_enforcement,assoc public_administration_social_service,assoc social_science,assoc construction,assoc mechanic_repair_technology,assoc precision_production,assoc transportation,assoc visual_performing,assoc health,assoc business_marketing,assoc history,address,lat,lon
5385,The Catholic University of America,1,0.8601,2891.0,0.4403,0.5597,52156.0,52156.0,67366.0,,0.671,0.0495,0.1498,0.027,0.001,0.0003,0.0308,,,52879.0,64437.0,0.88,,0.0,,0.8661,,0.2222,,1441.0,,9.0,,2.0,4.0,0.8661,,,,0.88,0.0,0.0,0.061,0.0012,0.0203,0.0,0.0215,0.0,0.0287,0.1124,0.0012,0.0072,0.0,0.0,0.0144,0.0132,0.0,0.0299,0.0084,0.0,0.0,0.0,0.0514,0.0,0.0024,0.0,0.067,0.0,0.0132,0.128,0.0,0.0072,0.0,0.0,0.0789,0.0766,0.2321,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"620 Michigan Avenue, NE",38.933651,-76.997909
5386,The Chicago School of Professional Psychology at Anaheim,1,,,,,,,,,,,,,,,,,,58953.0,59244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2400 E. Katella Ave., Suite 1200",33.804604,-117.882312
5387,The Chicago School of Professional Psychology at Chicago,1,,30.0,0.1667,0.8333,12712.0,12712.0,,,0.2667,0.2,0.3667,0.0333,0.0,0.0,0.0667,,,58953.0,59244.0,,,,,,,,,0.0,,0.0,,4.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325 N Wells Street,41.888293,-87.63379
5388,The Chicago School of Professional Psychology at Los Angeles,1,0.3662,223.0,0.13,0.87,12712.0,12712.0,34482.0,,0.4126,0.2332,0.2108,0.0224,0.0,0.0179,0.0404,,,58953.0,59244.0,0.5,,0.2857,,0.5,,0.2857,,4.0,,14.0,,4.0,4.0,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707 Wilshire Boulevard,34.049478,-118.257045
5389,The Chicago School of Professional Psychology at San Diego,1,,2.0,1.0,0.0,12712.0,12712.0,,,0.0,0.5,0.0,0.5,0.0,0.0,0.0,,,58953.0,59244.0,,,,,,,,,0.0,,0.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401 W. A Street at 1 Columbia Place,32.718575,-117.167054
5390,The Chicago School of Professional Psychology at Washington DC,1,,,,,,,,,,,,,,,,,,58953.0,59244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"901 15th St., NW",38.90163,-77.033071
5391,The Chicago School of Professional Psychology at Xavier University of Louisiana,1,,,,,,,,,,,,,,,,,,58953.0,59244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Drexel Drive,29.964162,-90.107307
5392,The Christ College of Nursing and Health Sciences,1,0.6412,870.0,0.0759,0.9241,16405.0,16405.0,26142.0,,0.7575,0.1345,0.0345,0.0218,0.0,0.0023,0.0379,1050.0,20.0,60612.0,63465.0,0.8295,,0.6,,0.8044,,0.72,,184.0,,25.0,,2.0,4.0,0.8044,,,,0.8295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2139 Auburn Avenue,39.121821,-84.509564
5393,The Chrysm Institute of Esthetics,1,,167.0,0.006,0.994,,,,23517.0,0.2994,0.4731,0.0479,0.0299,0.006,0.006,0.0,,,20183.0,21826.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208  Golden Oak Court,36.831342,-76.070962
5394,The College of Health Care Professions-Austin,1,,688.0,0.1017,0.8983,,,,34734.0,0.1977,0.1875,0.4898,0.0116,0.0087,0.0044,0.0669,,,29015.0,31028.0,,0.6919,,,,0.677,,,,322.0,,,2.0,,,0.677,,,0.6919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6330 E. Highway 290 Suite 180,30.322978,-97.699064
5395,The College of Health Care Professions-Dallas,1,,506.0,0.0968,0.9032,,,,32528.0,0.1047,0.3557,0.4625,0.0158,0.004,0.002,0.0356,,,29015.0,31028.0,,0.546,,,,0.573,,,,267.0,,,2.0,,,0.573,,,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"8585 N. STEMMONS FREEWAY, SUITE 300, NORTH TOWER",32.830186,-96.875021
5396,The College of Health Care Professions-Fort Worth,1,,784.0,0.0816,0.9184,,,,33936.0,0.2003,0.1492,0.4133,0.023,0.0089,0.0026,0.1849,,,25360.0,29988.0,,0.6648,,,,0.6886,,,,273.0,,,2.0,,,0.6886,,,0.6648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4248 North Freeway,32.816901,-97.311645
5397,The College of Health Care Professions-McAllen Campus,1,,609.0,0.1461,0.8539,,,,29822.0,0.0115,0.0,0.9869,0.0,0.0,0.0,0.0016,,,25360.0,29988.0,,0.7091,,,,0.7738,,,,336.0,,,2.0,,,0.7738,,,0.7091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1917 W. Nolana Ave Suite 100,26.239856,-98.234872
5398,The College of Health Care Professions-Northwest,1,,2991.0,0.0782,0.9218,,,,36753.0,0.1702,0.3176,0.4443,0.012,0.006,0.0037,0.0204,,,25360.0,29988.0,,,,,0.8188,,,,138.0,,,,4.0,,0.8188,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12230 Northwest Freeway,29.836247,-95.485204
5399,The College of Health Care Professions-San Antonio,1,,688.0,0.1919,0.8081,,,,36085.0,0.2093,0.0814,0.6265,0.0073,0.0058,0.0058,0.0334,,,25360.0,29988.0,,0.5529,,,,0.5886,,,,299.0,,,2.0,,,0.5886,,,0.5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4738 N. W. Loop 410,29.488876,-98.576627
5400,The College of Health Care Professions-South San Antonio,1,,409.0,0.0978,0.9022,,,,32386.0,0.1369,0.0636,0.7506,0.0049,0.0049,0.0,0.0196,,,25360.0,29988.0,,0.7232,,,,0.7558,,,,217.0,,,2.0,,,0.7558,,,0.7232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1964 SW Military Drive,29.355101,-98.525559
5401,The College of Health Care Professions-Southwest Houston,1,,651.0,0.0937,0.9063,,,,32912.0,0.0753,0.3164,0.4716,0.0154,0.0046,0.0,0.0968,,,25360.0,29988.0,,0.6345,,,,0.7268,,,,377.0,,,2.0,,,0.7268,,,0.6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7322 SOUTHWEST FREEWAY SUITE 110,29.701897,-95.517146
5402,The College of Idaho,1,0.5629,1118.0,0.4919,0.5081,33755.0,33755.0,45560.0,,0.559,0.0134,0.1342,0.0233,0.0063,0.0054,0.0081,1181.0,26.0,29582.0,42900.0,0.7871,,1.0,,0.8193,,1.0,,620.0,,3.0,,2.0,4.0,0.8193,,,,0.7871,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,0.0,0.1473,0.0357,0.0,0.0223,0.0402,0.0134,0.0,0.0089,0.0,0.0938,0.0,0.0,0.1339,0.0,0.0,0.0,0.0,0.0357,0.1116,0.2232,0.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112 Cleveland Blvd,43.652284,-116.677992
5403,The College of New Jersey,1,0.6198,6491.0,0.4267,0.5733,17287.0,29594.0,24171.0,,0.6053,0.0538,0.1692,0.114,0.0009,0.0009,0.0259,1270.0,29.0,49979.0,62338.0,0.9194,,1.0,,0.9293,,0.6667,,3029.0,,6.0,,2.0,4.0,0.9293,,,,0.9194,0.0,0.0,0.0,0.007,0.0617,0.0,0.0175,0.0,0.1582,0.0896,0.0,0.0017,0.0,0.0,0.0337,0.0,0.0,0.0698,0.0308,0.0,0.0023,0.0,0.0035,0.0,0.0273,0.0,0.0628,0.0326,0.0,0.057,0.0,0.0,0.0,0.0,0.0529,0.075,0.1885,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000 Pennington Road,40.268651,-74.778791
5404,The College of Saint Rose,1,0.7633,1778.0,0.3358,0.6642,35400.0,35400.0,49272.0,,0.5309,0.1676,0.0512,0.0332,0.0034,0.0017,0.0321,,,35619.0,51673.0,0.5784,,,,0.6667,,0.0,,1131.0,,1.0,,2.0,4.0,0.6667,,,,0.5784,0.0,0.0,0.0,0.0,0.0535,0.0,0.0218,0.0,0.2218,0.0,0.0,0.0099,0.0,0.002,0.0277,0.0099,0.0,0.0376,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109,0.1089,0.0535,0.0119,0.0,0.0,0.0,0.0,0.099,0.0772,0.1446,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432 Western Ave,42.664297,-73.786661
5405,The College of Saint Scholastica,1,0.7369,2134.0,0.3074,0.6926,39410.0,39410.0,51880.0,,0.8102,0.045,0.0366,0.0248,0.0112,0.0009,0.0197,1205.0,25.0,59350.0,66143.0,0.8121,,,,0.8254,,1.0,,779.0,,1.0,,2.0,4.0,0.8254,,,,0.8121,0.0,0.0,0.0,0.0,0.0079,0.0,0.0158,0.0,0.0567,0.0,0.0,0.0026,0.0,0.0,0.0106,0.004,0.0,0.1055,0.0066,0.0,0.0092,0.0,0.0013,0.0,0.0079,0.0,0.066,0.0,0.0871,0.0,0.0,0.0,0.0,0.0,0.004,0.5132,0.0937,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200 Kenwood Ave,46.816082,-92.106134
5406,The College of the Florida Keys,1,,832.0,0.4087,0.5913,3276.0,13162.0,18973.0,,0.4796,0.1142,0.2909,0.0132,0.0036,0.0012,0.0457,,,42520.0,45032.0,,,,,,,,,0.0,,0.0,,4.0,4.0,,,,,,0.0,0.0614,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842,0.0,0.0,0.0,0.0322,0.0,0.0643,0.0,0.2398,0.2164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5901 College Rd,24.582748,-81.74446
5407,The College of Westchester,1,0.978,750.0,0.2987,0.7013,22410.0,22410.0,29528.0,,0.0787,0.3773,0.4573,0.0213,0.0,0.0,0.048,,,33915.0,38016.0,0.5,,,,0.5939,,0.0,,165.0,,1.0,,2.0,4.0,0.5939,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.4923,0.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,325 Central Ave,41.033687,-73.784404
5408,The College of Wooster,1,0.6063,1960.0,0.4582,0.5418,55500.0,55500.0,67110.0,,0.6092,0.0908,0.0612,0.0352,0.001,0.0,0.0133,1336.0,29.0,28613.0,42691.0,0.8011,,,,0.8364,,,,1070.0,,0.0,,2.0,4.0,0.8364,,,,0.8011,0.0,0.0221,0.0,0.0196,0.0662,0.0,0.0221,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0466,0.0,0.0,0.1838,0.0466,0.0,0.0392,0.0,0.0294,0.0,0.0637,0.0,0.0662,0.0,0.0,0.2157,0.0,0.0,0.0,0.0,0.049,0.0294,0.0319,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189 Beall Avenue,40.81046,-81.934674
5409,The Colleges of Law at Santa Barbara,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20 E Victoria St,34.424542,-119.70516
5410,The Colleges of Law at Ventura,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475 Market St,34.25747,-119.232988
5411,The Cooper Union for the Advancement of Science and Art,1,0.1468,869.0,0.5339,0.4661,46820.0,46820.0,58042.0,,0.3003,0.0472,0.1197,0.2946,0.0,0.0,0.0598,,,36641.0,54351.0,0.9128,,,,0.8822,,,,416.0,,0.0,,2.0,4.0,0.8822,,,,0.9128,0.0,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7 East 7th Street,40.728148,-73.991609
5412,The Creative Circus,0,,144.0,0.4028,0.5972,,,,,0.6875,0.1319,0.0833,0.0139,0.0069,0.0,0.0278,,,53972.0,77203.0,,0.7,,,,0.625,,0.25,,24.0,,4.0,4.0,4.0,,,,,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812 Lambert Dr.,33.813156,-84.361989
5413,The Culinary School of Fort Worth,1,1.0,103.0,0.4854,0.5146,,,,25110.0,0.4854,0.2136,0.165,0.0388,0.0,0.0,0.0,,,,,,0.6316,,,,0.7294,,,,85.0,,,2.0,,,0.7294,,,0.6316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6550 Camp Bowie Blvd #110,32.724044,-97.428672
